company,condition,street,type,code,code_name,total_cnt,amt,new_cnt,loss_cnt
주식회사네오랩컨버전스,1,서울특별시 구로구 구로동,1,722000,응용 소프트웨어 개발 및 공급업,126,36715900,3,5
（주）세림인더스트리,1,경상남도 밀양시 부북면,1,343000,그 외 자동차용 신품 부품 제조업,126,32004500,3,6
주식회사네시삼십삼분,1,서울특별시 강남구 삼성동,1,722000,응용 소프트웨어 개발 및 공급업,126,40146500,1,2
한국큐빅(주),1,경기도 안산시 단원구 신길동,1,252400,플라스틱 창호 제조업,126,37594560,2,1
한국코카콜라유한회사,1,경기도 의왕시 고천동,1, ,,126,44935240,9,0
강원도개발공사,1,강원도 춘천시 석사동,1,701201,비주거용 건물 임대업(점포  자기땅),126,41352060,2,2
한경대학교,1,경기도 안성시 석정동,1,701201,비주거용 건물 임대업(점포  자기땅),126,19309120,29,0
인제군청,1,강원도 인제군 인제읍,1,701201,비주거용 건물 임대업(점포  자기땅),126,32176220,0,0
화천군청,1,강원도 화천군 화천읍,1,701201,비주거용 건물 임대업(점포  자기땅),126,24196800,9,1
나주축산업협동조합,1,전라남도 나주시 성북동,1,522012,곡물  곡분 및 가축 사료 소매업,126,36045940,0,2
완도금일수산업협동조합,1,전라남도 완도군 금일읍,1, ,,126,47086580,0,0
경남도체육회,1,경상남도 창원시  의창구 두대동,1,999999,BIZ_NO미존재사업장,126,37984060,1,0
라온건설(주),1,제주특별자치도 제주시 한경면,1,451102,주거용 건물 건설업,126,47973360,0,4
(주) 디에스케이,1,경기도 안산시 상록구 사사동,1,321000,기타 반도체 소자 제조업,126,41822280,0,2
거창군청,1,경상남도 거창군 거창읍,1,701201,비주거용 건물 임대업(점포  자기땅),126,26535280,3,1
부경식품(주),1,경상남도 김해시 유하동,1,552109,기관 구내식당업,126,26530120,4,4
아세아제지(주) 세종공장,1,세종특별자치시   부강면,1,210102,적층  합성 및 특수 표면처리 종이 제조업,126,51222860,0,0
조선선재（주）,1,경상북도 포항시 남구 장흥동,1,271201,그 외 기타 1차 철강 제조업,126,48105620,0,1
노원장애인자립생활센터 어울림,1,서울특별시 노원구 상계동,1,999999,BIZ_NO미존재사업장,126,13129920,3,2
(주)비티엑스코리아인천지사,1,인천광역시 서구 가좌동,1,999999,BIZ_NO미존재사업장,126,32528280,8,1
안산시건강가정지원센터,1,경기도 안산시 상록구 성포동,1,999999,BIZ_NO미존재사업장,126,12160440,9,13
(주)지에스동해전력,1,강원도 동해시 구호동,1,401000,태양력 발전업,126,53828800,0,1
(주)셀리턴,1,인천광역시 남동구 논현동,1,242403,화장품 제조업,126,37330040,4,7
(주) 피티엠,1,서울특별시 중구 서소문동,1,999999,BIZ_NO미존재사업장,126,24407180,1,4
현대오일터미널주식회사,1,울산광역시 울주군 온산읍,1,630202,냉장 및 냉동 창고업,126,50995020,0,0
주식회사디원이엔지,1,경상남도 거제시 장평동,1,999999,BIZ_NO미존재사업장,126,25066620,53,30
SK트레이딩인터내셔널주식회사,1,서울특별시 종로구 서린동,1,514130,기체 연료 및 관련제품 도매업,126,52050620,1,1
주식회사레진엔터테인먼트（LEZHINEnt．）,1,서울특별시 강남구 논현동,1,930919,애완 동물 장묘 및 보호 서비스업,126,39992880,5,1
길주요양병원,1,경상북도 안동시 송천동,1,851101,요양병원,126,24095800,7,3
주식회사위드굿피플(지방현장),1,서울특별시 광진구 구의동,1,999999,BIZ_NO미존재사업장,126,25012160,17,7
주식회사에르코스농업회사법인,1,대전광역시 유성구 원신흥동,1,999999,BIZ_NO미존재사업장,126,21348420,9,3
에스케이어드밴스드주식회사,1,울산광역시 남구 황성동,1,999999,BIZ_NO미존재사업장,126,51556660,7,0
이노폴리텍 주식회사,1,경상남도 진주시 지수면,1,252901,포장용 플라스틱 성형용기 제조업,126,37311200,4,4
덕산기업주식회사,1,경상남도 거제시 아주동,1,749603,그 외 기타 분류 안된 사업 지원 서비스업,126,31412020,1,5
의료법인고려수의료재단고려수요양병원,1,서울특별시 구로구 구로동,1,851101,요양병원,126,27118540,4,6
현대중공업터보기계주식회사,1,울산광역시 동구 전하동,1,291200,유압 기기 제조업,126,43866400,1,5
재단법인베스티안재단베스티안서울병원,1,서울특별시 강남구 대치동,1,999999,BIZ_NO미존재사업장,126,31503860,7,1
(주)동부-(일용)[P2]PH.1배관공사(B),1,경기도 평택시 고덕면,1,452104,배관 및 냉ㆍ난방 공사업,126,48337800,45,0
(주)파라텍(일용)DS-Retrofit 소화배관(2)(2차),1,경기도 화성시 석우동,1,291200,유압 기기 제조업,126,40215120,4,13
주식회사하이에어,1,울산광역시 북구 송정동,1,525101,전자상거래 소매업,126,29165200,0,3
케이던스디자인시스템즈아일랜드리미티드(영업소),1,경기도 성남시 분당구 구미동,1,722000,응용 소프트웨어 개발 및 공급업,126,53002820,1,0
(주)형구건설-(일용)평택 소사벌LH아파트 신축공사 중 철근콘크리트공사,1,경기도 평택시 죽백동,1,452102,유리 및 창호 공사업,126,45469920,1,3
대원산업개발유한회사/일용/광주 운암동 모아미래도 신축공사 중 철근콘크리트공사,1,광주광역시 북구 운암동,1,452102,유리 및 창호 공사업,126,42160140,40,0
주식회사에이앤비,1,충청남도 아산시 배방읍,1,321001,그 외 기타 전자 부품 제조업,126,38088980,5,4
(주)레이크머티리얼즈,1,세종특별자치시   전의면,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,126,42667180,126,2
KH에너지 주식회사,1,서울특별시 강서구 공항동,1,514121,액체 연료 및 관련제품 도매업,125,33580460,2,3
(주)풍산에프앤에스,1,충청남도 논산시 은진면,1,292700,무기 및 총포탄 제조업,125,48848040,0,1
(주)대한과학,1,강원도 원주시 지정면,1,515080,의료 기기 도매업,125,31126060,0,1
두성종이(주),1,서울특별시 서초구 서초동,1,513410,생활용 포장 및 위생용품  봉투 및 유사 제품 도매업,125,34781940,2,1
엘에스빌드윈주식회사,1,경기도 군포시 당정동,1,451200,기타 토목 시설물 건설업,125,45650060,11,4
주식회사 투바,1,경기도 남양주시 수동면,1,452106,도배  실내 장식 및 내장 목공사업,125,24397980,7,1
연승어패럴(주),1,서울특별시 강남구 삼성동,1,523231,셔츠 및 블라우스 소매업,125,36832460,7,9
(주)아메바,1,서울특별시 강남구 논현동,1,722000,응용 소프트웨어 개발 및 공급업,125,30203180,1,1
주식회사 블러썸엠앤씨,1,인천광역시 서구 가좌동,1,252200,폴리스티렌 발포 성형제품 제조업,125,26629660,1,3
악조노벨분체도료(주),1,경기도 안산시 단원구 성곡동,1,242204,일반용 도료 및 관련제품 제조업,125,46674820,3,2
(주)한성IMP,1,경기도 화성시 양감면,1,292202,금속 절삭기계 제조업,125,33081660,14,4
(주)진두아이에스,1,서울특별시 금천구 가산동,1,722000,응용 소프트웨어 개발 및 공급업,125,35910580,1,20
(주)밀레펫,1,경기도 안산시 단원구 신길동,1,512140,육지 동물 및 애완 동물 도매업,125,17780440,1,3
인천선진교통(주),1,인천광역시 중구 항동7가,1,602102,시외버스 운송업,125,36639640,2,1
주식회사미래엔서해에너지,1,충청남도 당진시 시곡동,1,402001,연료용 가스 제조 및 배관공급업,125,48175880,1,1
(주)스마트빅,1,부산광역시 해운대구 우동,1,722000,응용 소프트웨어 개발 및 공급업,125,33044380,0,0
(주)도담이앤씨,1,인천광역시 남동구 구월동,1,451200,기타 토목 시설물 건설업,125,38575420,10,0
(주)피앤에이,1,경기도 안성시 미양면,1,513421,서적  잡지 및 기타 인쇄물 도매업,125,31308800,5,1
다락원(주),1,경기도 파주시 문발동,1,221100,일반 서적 출판업,125,33941820,1,1
(주)세아엘앤에스,1,경상북도 포항시 남구 호동,1,602305,일반 화물 자동차 운송업,125,40820540,0,2
흥우산업(주),1,부산광역시 중구 중앙동4가,1,452109,수중 공사업,125,38340220,4,6
삼보산업(주),1,경상남도 창원시  진해구 남양동,1,289102,금속 단조제품 제조업,125,45869600,0,2
미디어텍코리아주식회사,1,경기도 성남시 분당구 수내동,1,321000,기타 반도체 소자 제조업,125,52616420,6,2
주식회사아임삭,1,충청북도 청주시 청원구 오창읍,1,515070,전기용 기계ㆍ장비 및 관련 기자재 도매업,125,28698940,3,7
사회복지법인 에덴복지재단 에덴하우스,1,경기도 파주시 신촌동,1,252909,그 외 기타 플라스틱 제품 제조업,125,21876440,3,2
득인기공(주),1,경상북도 칠곡군 왜관읍,1,515090,기타 산업용 기계 및 장비 도매업,125,37658400,3,1
(주)지오시스템리서치,1,경기도 군포시 금정동,1,742104,기타 엔지니어링 서비스업,125,42658980,4,0
국립농산물관리원경남지원,1,경상남도 창원시  의창구 용호동,1,999999,BIZ_NO미존재사업장,125,20629820,26,2
(주)넥스플러스,1,충청남도 예산군 예산읍,1,321000,기타 반도체 소자 제조업,125,37502900,3,8
주식회사 토모테크,1,경기도 안성시 서운면,1,331201,물질 검사  측정 및 분석 기구 제조업,125,29641280,0,104
（주）이든티앤에스,1,서울특별시 영등포구 여의도동,1,722000,응용 소프트웨어 개발 및 공급업,125,37698680,2,5
주식회사 광성정밀,1,충청남도 아산시 음봉면,1,343000,그 외 자동차용 신품 부품 제조업,125,28551700,20,6
(주)포나후렉스,1,인천광역시 남동구 남촌동,1,252103,플라스틱 합성피혁 제조업,125,33951900,0,2
오정농업협동조합,1,경기도 부천시 원종동,1,659900,기타 금융 투자업,125,52140100,0,0
서영정밀(주),1,충청북도 진천군 문백면,1,291200,유압 기기 제조업,125,32891540,3,8
천안시노인종합복지관,1,충청남도 천안시 서북구 쌍용동,1,999999,BIZ_NO미존재사업장,125,18351400,4,3
대전외국인학교,1,대전광역시 유성구 용산동,1,999999,BIZ_NO미존재사업장,125,33736580,2,1
김해농업협동조합,1,경상남도 김해시 부원동,1,659201,국내은행,125,45706420,2,0
한일튜브(주)울산공장,1,울산광역시 남구 부곡동,1,343000,그 외 자동차용 신품 부품 제조업,125,38777340,1,0
(재)경남연구원,1,경상남도 창원시  의창구 용호동,1,730000,기타 인문 및 사회과학 연구개발업,125,35733620,4,5
대한화섬주식회사,1,울산광역시 남구 선암동,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,125,49103300,1,1
콘티테크 파워트랜스미션 코리아 주식회사,1,경상남도 양산시 유산동,1,514919,기타 화학 물질 및 화학제품 도매업,125,41531640,0,0
함안군청(공무직),1,경상남도 함안군 가야읍,1,701201,비주거용 건물 임대업(점포  자기땅),125,31389240,0,1
대동중공업(주),1,경상남도 김해시 진영읍,1,291902,산업용 냉장 및 냉동장비 제조업,125,37271240,4,5
(주)동아금속,1,경상북도 칠곡군 왜관읍,1,343000,그 외 자동차용 신품 부품 제조업,125,39153160,0,2
부안교육지원청,1,전라북도 부안군 부안읍,1,701201,비주거용 건물 임대업(점포  자기땅),125,23186660,0,0
순천시청(자원순환과),1,전라남도 순천시 장천동,1,701201,비주거용 건물 임대업(점포  자기땅),125,45989180,0,2
마성산업(주),1,경상북도 문경시 마성면,1,343000,그 외 자동차용 신품 부품 제조업,125,38496440,1,1
인천세관(기타직),1,인천광역시 중구 항동7가,1,999999,BIZ_NO미존재사업장,125,23416420,54,1
진성산업(주),1,경상남도 함안군 칠원읍,1,312000,배전반 및 전기 자동제어반 제조업,125,30978940,5,3
(주）골든에스앤씨,1,서울특별시 강동구 길동,1,702003,비주거용 부동산 관리업,125,23012580,10,5
경기도립노인전문시흥병원,1,경기도 시흥시 광석동,1,999999,BIZ_NO미존재사업장,125,28932560,5,1
(주)동방푸드마스타,1,충청북도 음성군 대소면,1,999999,BIZ_NO미존재사업장,125,31846880,3,5
(주)E&T,1,광주광역시 서구 쌍촌동,1,999999,BIZ_NO미존재사업장,125,27143580,7,4
주식회사 참조은에스에프,1,충청남도 공주시 정안면,1,512283,낙농품 및 동ㆍ식물성 유지 도매업,125,26142600,4,3
주식회사에이씨에스,1,인천광역시 중구 운서동,1,999999,BIZ_NO미존재사업장,125,22916320,0,3
(주)이스트게임즈,1,서울특별시 서초구 서초동,1,722000,응용 소프트웨어 개발 및 공급업,125,33885780,2,0
한국보훈복지의료공단대구보훈요양원,1,대구광역시 달성군 하빈면,1,999999,BIZ_NO미존재사업장,125,26618240,0,3
(주)유니컴즈,1,경기도 군포시 금정동,1,999999,BIZ_NO미존재사업장,125,34680840,2,4
주식회사스타비젼,1,서울특별시 강동구 성내동,1,999999,BIZ_NO미존재사업장,125,29533440,7,4
주식회사와이앤비푸드농업회사법인,1,충청남도 논산시 은진면,1,512212,채소류  서류 및 향신작물류 도매업,125,24065840,6,3
주식회사웍스아웃,1,서울특별시 마포구 성산동,1,525101,전자상거래 소매업,125,22593720,0,2
기린테크 주식회사,1,울산광역시 동구 전하동,1,749605,기타도급업(소사장제),125,35334180,12,11
유한회사베스타까르르스타,1,대전광역시 서구 만년동,1,701202,비주거용 건물 임대업(점포  타인땅),125,26775160,0,0
(주)승산-강릉지점,1,강원도 강릉시 안현동,1,701201,비주거용 건물 임대업(점포  자기땅),125,35497920,0,1
(주)대양오토,1,울산광역시 북구 진장동,1,343000,그 외 자동차용 신품 부품 제조업,125,31201320,8,5
(주)케이오엠,1,서울특별시 성북구 보문동5가,1,999999,BIZ_NO미존재사업장,125,22940340,34,7
